Lat,Lon,MAT,SpringT,SOS,ST
40.1143,116.1836,6.407150784,13.51234568,131.0769231,0.30793995
40.1233,116.1836,6.393563601,13.48888889,130.2661111,-2.487286386
40.1502,116.1836,6.331183243,13.51604938,135.175,-3.548220514
40.1592,116.1836,6.331183243,13.51604938,142.3238889,2.155123274
40.1682,116.1836,6.318865307,13.54938272,144.4233333,1.816609014
40.1772,116.1836,6.302184769,13.54197531,136.6322222,-8.047052339
40.1861,116.1836,6.363933971,13.62777778,136.7966667,-3.496496885
40.1951,116.1836,6.266937162,13.60185185,142.885,-1.331007024
40.2041,116.1836,6.255174088,13.59197531,149.8638889,0.72328348
40.2131,116.1836,6.274906367,13.54814815,145.325,-1.920819465
40.2221,116.1836,6.241593841,13.47654321,143.9755556,-1.45921952
40.24,116.1836,5.993348592,13.19753086,145.8311111,-3.155917672
39.6561,116.1926,6.82099459,13.93209877,139.2833333,1.375191288
39.6741,116.1926,6.770925232,13.94135802,139.8061111,-3.715337504
39.6831,116.1926,6.72099459,13.89938272,132.8407692,-1.280732581
39.737,116.1926,6.58128728,13.87469136,126.3016667,-7.06923093
39.746,116.1926,6.460805937,13.80617284,125.8072222,-3.74709793
39.7549,116.1926,6.460805937,13.80617284,130.5833333,-9.028400825
39.7639,116.1926,6.483728672,13.84197531,136.2083333,-6.505734311
39.7729,116.1926,6.575176862,13.84753086,144.2670588,-15.51469045
39.7819,116.1926,6.630746289,13.81851852,137.2355556,-2.767988625
39.7909,116.1926,6.653010126,13.85308642,129.2205556,-2.065044344
39.7999,116.1926,6.59803024,13.87962963,134.39,-3.804478181
39.8088,116.1926,6.575128312,13.94382716,136.1561538,-6.781446417
39.8178,116.1926,6.527493411,13.87716049,141.4616667,-2.514098058
39.8448,116.1926,6.514620613,13.87777778,130.7838889,-0.394720367
39.8627,116.1926,6.558489388,13.92222222,142.1888889,-8.92169507
39.9077,116.1926,6.242821473,13.87345679,123.3177778,-3.198740406
39.9256,116.1926,6.304633098,13.94382716,126.6172222,-3.303409505
39.9346,116.1926,6.318830628,13.89444444,142.8892308,-2.323186891
39.9526,116.1926,6.021091691,13.54320988,124.756875,-3.312215053
39.9795,116.1926,5.87037037,13.42901235,111.989375,-4.225384754
39.9885,116.1926,5.338549036,12.97037037,123.9970588,-4.829644977
40.0334,116.1926,6.194014426,13.61234568,115.18,-4.172852059
40.0514,116.1926,6.596136773,13.6808642,130.2194444,-2.373862324
40.0694,116.1926,6.53307671,13.64382716,153.4172222,3.370091986
40.0783,116.1926,6.42752809,13.55864198,131.2027778,0.438051814
40.0873,116.1926,6.347301984,13.55123457,142.4988889,1.153945271
40.0963,116.1926,6.247766681,13.54444444,142.7072222,-5.219620598
40.1053,116.1926,6.218775142,13.56296296,129.2966667,-2.482867296
40.1233,116.1926,6.373165488,13.50308642,133.2705556,-1.919430605
40.1322,116.1926,6.320675544,13.40246914,125.0305556,-5.399508013
40.1502,116.1926,6.371362186,13.50308642,143.1735294,1.801129644
40.1682,116.1926,6.36951727,13.53518519,133.2261111,-1.820758675
40.1772,116.1926,6.350957137,13.55740741,124.3811111,-5.382019382
40.1861,116.1926,6.357150784,13.60802469,140.1661538,1.006894801
40.1951,116.1926,6.272464974,13.58641975,138.7244444,-6.063832175
40.2041,116.1926,6.255174088,13.59197531,143.0272222,-0.158001848
40.2131,116.1926,6.311374671,13.63641975,141.0822222,6.576173422
40.2221,116.1926,6.295359967,13.58888889,138.3155556,-4.253672862
39.6382,116.2016,6.834623387,13.91111111,131.9705556,-6.067041094
39.6741,116.2016,6.821625746,13.92901235,142.2488889,-2.662589361
39.6831,116.2016,6.754931336,13.91234568,140.2777778,-2.049069201
39.6921,116.2016,6.687002358,13.82654321,138.4444444,-2.26774695
39.737,116.2016,6.633201554,13.89444444,134.3222222,-1.385829152
39.746,116.2016,6.500977944,13.8537037,126.1516667,-1.381950261
39.7639,116.2016,6.518310445,13.87839506,133.8016667,-7.52429232
39.7729,116.2016,6.544929949,13.83950617,140.1683333,-5.659800123
39.7819,116.2016,6.614703842,13.82283951,142.2033333,-5.622440199
39.7999,116.2016,6.524524899,13.84074074,145.7955556,-5.112813175
39.8178,116.2016,6.402795117,13.84382716,131.8483333,-5.126315326
39.8268,116.2016,6.44847413,13.89691358,128.9144444,-2.421440264
39.8358,116.2016,6.47936607,13.97160494,140.205,-1.303667384
39.8448,116.2016,6.562782633,13.98641975,148.0492308,1.626765055
39.8538,116.2016,6.558489388,13.92222222,139.6583333,-6.324701398
39.8627,116.2016,6.558489388,13.92222222,147.4022222,-4.930508279
39.8717,116.2016,6.554820363,13.92592593,155.5392308,2.58722641
39.9077,116.2016,6.231703426,13.87839506,123.0727778,-1.398921794
39.9166,116.2016,6.410854487,13.95864198,131.5084615,-6.601537246
39.9705,116.2016,6.302753503,13.77098765,125.3166667,-1.898191222
39.9795,116.2016,6.312636982,13.72345679,132.4777778,-0.830542342
40.0065,116.2016,5.412630046,13.0191358,111.4835294,-3.693450091
40.0424,116.2016,6.522631433,13.72469136,146.4372222,3.266902465
40.0514,116.2016,6.586801221,13.64567901,125.6088889,-5.835711655
40.0604,116.2016,6.586801221,13.64567901,134.8555556,-4.76279983
40.0783,116.2016,6.382431683,13.58518519,148.7922222,0.216142464
40.0873,116.2016,6.323158552,13.54074074,121.7588889,-3.174499903
40.0963,116.2016,6.247766681,13.54444444,120.4383333,-2.816515555
40.1053,116.2016,6.273755028,13.6382716,134.7433333,-2.872079134
40.1143,116.2016,6.379962547,13.57037037,131.4755556,-6.034221301
40.1233,116.2016,6.383028159,13.56111111,139.2455556,1.979202124
40.1322,116.2016,6.308926342,13.43148148,124.0416667,-1.613803509
40.1412,116.2016,6.297184075,13.40864198,127.8927778,-1.137234356
40.1502,116.2016,6.336128451,13.46358025,133.055,-4.323661793
40.1592,116.2016,6.336128451,13.46358025,131.6638889,-2.272914659
40.1682,116.2016,6.346677764,13.5117284,134.3411111,-0.750260312
40.1772,116.2016,6.37506589,13.55555556,136.6188889,3.494779088
40.1861,116.2016,6.357150784,13.60802469,134.5338889,-0.310172374
40.1951,116.2016,6.288569843,13.62407407,134.445,-4.640942187
40.2041,116.2016,6.268719656,13.62283951,145.0716667,-3.502879876
40.2131,116.2016,6.258281315,13.65,132.9355556,-0.299668029
40.2221,116.2016,6.308926342,13.65679012,131.1694444,-3.57181997
40.24,116.2016,5.940165071,13.19876543,138.4622222,-8.856782025
39.71,116.2106,6.732639756,13.81728395,137.3761111,1.056266619
39.737,116.2106,6.686939936,13.87407407,134.9294444,-1.327289827
39.746,116.2106,6.648598974,13.89197531,148.4888889,-0.891209995
39.7729,116.2106,6.535039534,13.8654321,140.8677778,-3.710985075
39.7819,116.2106,6.62027327,13.86234568,139.6772222,-7.40632098
39.7909,116.2106,6.610382855,13.83395062,151.9276923,0.63537515
39.8088,116.2106,6.395373838,13.75925926,148.4638889,-7.579860988
39.8178,116.2106,6.402795117,13.84382716,141.0392308,-1.280399597
39.8538,116.2106,6.551706201,13.96604938,154.2594444,1.641603862
39.8717,116.2106,6.532570398,13.93209877,150.1788889,-0.310182937
39.8807,116.2106,6.526390623,13.90679012,128.2772222,1.907066202
39.9077,116.2106,6.188444999,13.87901235,125.7155556,-2.0001115
39.9256,116.2106,6.407171591,13.87222222,130.4807692,-4.276468246
39.9346,116.2106,6.446025801,13.86604938,121.1730769,-7.428819472
39.9526,116.2106,6.410181717,13.8037037,127.9011111,-5.098529677
39.9616,116.2106,6.410181717,13.8037037,121.3682353,-1.932433348
39.9705,116.2106,6.402850603,13.75432099,126.0488889,-5.073805588
40.0065,116.2106,5.611534193,13.23765432,118.4776923,-6.168286609
40.0424,116.2106,6.537446248,13.68580247,131.8355556,-2.390152581
40.0514,116.2106,6.586801221,13.64567901,113.0544444,-0.84187968
40.0604,116.2106,6.586801221,13.64567901,135.5705556,-5.65833994
40.0694,116.2106,6.510223332,13.62160494,135.1261111,-7.65905243
40.0783,116.2106,6.382431683,13.58518519,136.55,-7.362786182
40.0873,116.2106,6.282376196,13.54876543,138.2338889,-2.542395691
40.0963,116.2106,6.238535164,13.55617284,133.325,-3.153577293
40.1053,116.2106,6.309578305,13.66481481,143.1511111,-4.161738237
40.1143,116.2106,6.424469413,13.67901235,146.680625,-6.294627304
40.1233,116.2106,6.447253433,13.61851852,145.5083333,-9.45298037
40.1322,116.2106,6.28110695,13.46666667,127.6488889,-2.995351509
40.1412,116.2106,6.297184075,13.45185185,117.5777778,-1.902215644
40.1592,116.2106,6.32193092,13.44074074,130.2661111,-3.027424063
40.1682,116.2106,6.346677764,13.5117284,138.7561111,0.433961423
40.2041,116.2106,6.256429463,13.68148148,140.2794444,-3.881035264
40.2131,116.2106,6.14955611,13.71666667,135.4316667,-4.02397821
40.2221,116.2106,6.171819947,13.66975309,141.2161111,-7.480747597
40.24,116.2106,5.82900541,13.17469136,130.6411111,-7.53840676
39.728,116.2195,6.704203079,13.87222222,143.66,2.43999936
39.7549,116.2195,6.735753919,13.87469136,134.6105556,-4.34095124
39.7639,116.2195,6.686301845,13.88580247,148.0946154,3.895381071
39.7729,116.2195,6.612206964,13.90802469,134.8066667,-4.265023695
39.7819,116.2195,6.666555694,13.86111111,128.1455556,-4.792217023
39.7909,116.2195,6.655437647,13.85246914,148.9505556,-6.649141657
39.8088,116.2195,6.520148426,13.77098765,160.7844444,-1.684006036
39.8448,116.2195,6.546712443,14.0308642,136.2311111,-6.065695497
39.8538,116.2195,6.559085865,13.9845679,143.9361111,-3.246883795
39.8627,116.2195,6.559085865,13.9845679,148.3761111,-1.164461038
39.8717,116.2195,6.517089749,13.94074074,139.8822222,-5.010913822
39.8807,116.2195,6.510313497,13.92283951,140.5966667,0.873812117
39.8897,116.2195,6.406554307,13.91666667,136.2394444,-2.417590393
39.8987,116.2195,6.261395478,13.88703704,127.0255556,-3.70477366
39.9077,116.2195,6.227999723,13.90987654,126.6366667,-2.626843962
39.9166,116.2195,6.346643085,13.90185185,125.2833333,0.633236691
39.9256,116.2195,6.407171591,13.87222222,133.5894444,-3.281970243
39.9616,116.2195,6.448494937,13.80617284,121.0177778,-3.741751196
39.9795,116.2195,6.330621445,13.59876543,126.7361111,-1.89538923
39.9885,116.2195,6.299729505,13.62716049,137.5961111,-1.894101434
40.0244,116.2195,6.104501318,13.54567901,128.9311111,-2.73459494
40.0334,116.2195,6.368248023,13.68765432,134.2333333,-0.233180123
40.0424,116.2195,6.391080594,13.6382716,122.9777778,-1.172319858
40.0514,116.2195,6.569531142,13.65,129.3744444,-1.085593107
40.0694,116.2195,6.506505757,13.67901235,138.9694444,-1.370519071
40.0873,116.2195,6.24901512,13.57716049,147.4183333,3.215975038
40.0963,116.2195,6.249049799,13.61234568,134.4588889,-1.474879079
40.1053,116.2195,6.306484949,13.67839506,133.0894444,-6.131967224
40.1143,116.2195,6.408364544,13.6845679,137.715,-5.276251777
40.1233,116.2195,6.425641559,13.60740741,122.8088889,-2.137789643
40.1322,116.2195,6.257039811,13.49506173,140.7672222,-1.371440893
40.1412,116.2195,6.297184075,13.45185185,132.7594444,0.244230185
40.1592,116.2195,6.311423221,13.4617284,135.1116667,-1.710745407
40.1682,116.2195,6.357754196,13.5191358,133.1138889,-3.58740101
40.1861,116.2195,6.152739631,13.57777778,135.9205556,-2.132438283
40.1951,116.2195,6.116909419,13.64320988,135.7292308,5.334115828
40.2041,116.2195,6.123602441,13.70864198,135.9455556,-0.247246038
40.24,116.2195,5.407740325,12.8537037,134.92,-3.881345582
39.7639,116.2285,6.618372867,13.79074074,150.1117647,-20.79279081
39.7729,116.2285,6.643098904,13.87592593,129.0505556,-3.920665768
39.7819,116.2285,6.666555694,13.86111111,134.9738889,-4.847610095
39.7909,116.2285,6.667804134,13.82469136,155.2394444,3.076589274
39.7999,116.2285,6.62641143,13.8617284,150.8594444,-5.151147982
39.8088,116.2285,6.588105146,13.77654321,161.4275,-0.344495444
39.8358,116.2285,6.521403801,14.00802469,135.1253846,-0.056695405
39.8717,116.2285,6.489291164,13.95246914,145.8411111,-5.025443407
39.8897,116.2285,6.382445554,13.94814815,135.3027778,-0.476259727
39.8987,116.2285,6.276175614,13.93765432,127.5077778,-3.920058328
39.9166,116.2285,6.294749619,13.90308642,142.2892308,0.626188241
39.9256,116.2285,6.395422389,13.87530864,136.2216667,-0.86390589
39.9705,116.2285,6.319447912,13.70061728,127.1088889,-2.851135768
39.9795,116.2285,6.140983493,13.49259259,118.9672222,-2.591886272
39.9885,116.2285,6.166326814,13.50246914,135.2530769,2.410354217
40.0244,116.2285,5.975343321,13.5154321,128.535,-4.317415524
40.0334,116.2285,6.181717298,13.55493827,126.3472222,-1.946428544
40.0424,116.2285,6.302136219,13.64012346,121.9472222,-0.50453292
40.0514,116.2285,6.529386878,13.69135802,134.8244444,-1.357816347
40.0604,116.2285,6.529386878,13.69135802,138.0733333,-6.121557628
40.0694,116.2285,6.484269663,13.72654321,139.23,-1.935353267
40.0783,116.2285,6.285448745,13.69259259,136.5694444,-4.677248882
40.0873,116.2285,6.26199889,13.64567901,143.0988889,-0.02818335
40.0963,116.2285,6.281134693,13.63518519,115.2964706,-3.370811406
40.1053,116.2285,6.309543626,13.69259259,133.2077778,-7.977489788
40.1143,116.2285,6.349667083,13.67716049,129.1944444,-4.586666112
40.1233,116.2285,6.425641559,13.60740741,122.9133333,-3.900288835
40.1322,116.2285,6.258870856,13.54567901,123.8688889,-4.69449043
40.1412,116.2285,6.245332224,13.49567901,138.1744444,2.708887576
40.1682,116.2285,6.369454848,13.54135802,136.2483333,-4.277242609
40.1772,116.2285,6.416451658,13.58148148,124.4494444,-4.258307768
40.1861,116.2285,6.105742821,13.57962963,119.2994444,-0.473129726
40.1951,116.2285,6.086613955,13.70185185,134.8716667,-2.09095644
40.2041,116.2285,6.072957414,13.78641975,136.6855556,-0.836958104
40.24,116.2285,5.227978915,12.82345679,119.53,-9.437456364
39.6022,116.2375,6.910688029,13.8617284,136.2166667,-15.25608258
39.7639,116.2375,6.618372867,13.79074074,151.815,-5.673625975
39.7729,116.2375,6.578214732,13.81481481,148.2061111,-3.838147004
39.7909,116.2375,6.623983909,13.74506173,149.4738889,-6.793246795
39.7999,116.2375,6.643688445,13.76975309,156.6294444,-0.010583214
39.8178,116.2375,6.515875988,13.81666667,135.4916667,5.963466856
39.8268,116.2375,6.54610903,13.93888889,130.4547059,-1.611473058
39.8358,116.2375,6.541788043,14.01358025,145.8594444,-7.985802981
39.8448,116.2375,6.607892912,14.07962963,117.5716667,8.336941977
39.8717,116.2375,6.542398391,13.99691358,136.3416667,-7.039933303
39.9436,116.2375,6.521424608,13.85740741,129.59,-4.287709599
39.9526,116.2375,6.459599112,13.82654321,124.7838889,-3.252849884
39.9705,116.2375,6.279893189,13.68395062,140.8938889,-9.554489496
39.9795,116.2375,5.942689693,13.39135802,127.1788889,-5.750802225
39.9885,116.2375,5.970516022,13.39814815,117.4427778,-3.993171737
40.0244,116.2375,5.700464697,13.25308642,120.7411111,-3.610197141
40.0424,116.2375,6.297822167,13.68765432,137.5166667,-1.740263278
40.0694,116.2375,6.420030517,13.69876543,138.7133333,-5.498475313
40.0783,116.2375,6.330503537,13.75617284,128.2076471,-2.572280908
40.1053,116.2375,6.309543626,13.69259259,132.0094444,-0.952766869
40.1322,116.2375,6.273068387,13.61358025,136.7955556,-4.02862067
40.1412,116.2375,6.226785962,13.54691358,139.0844444,1.086075412
40.1502,116.2375,6.242218061,13.61111111,135.8653846,-2.453093855
40.1592,116.2375,6.242218061,13.61111111,142.5488889,-2.756957814
40.1682,116.2375,6.337980302,13.59259259,120.77,-1.11695874
40.1772,116.2375,6.407185463,13.66358025,123.1994444,-1.978217992
40.1861,116.2375,6.101435705,13.57160494,133.5223077,-2.88828683
40.1951,116.2375,5.998931891,13.60864198,136.9955556,-1.747873937
40.2041,116.2375,6.055083923,13.7882716,132.68,-3.841104555
40.249,116.2375,4.958080178,12.58950617,144.8827778,-0.498409824
39.719,116.2465,6.600471633,13.75308642,143.2653846,-3.380705635
39.7549,116.2465,6.535039534,13.7882716,140.8164706,-15.14957759
39.7639,116.2465,6.545484811,13.74259259,154.2838889,2.98947195
39.7909,116.2465,6.567166042,13.74074074,165.192,-4.213929467
39.8178,116.2465,6.544923013,13.8882716,122.5988889,-3.947679165
39.8358,116.2465,6.580066583,14.02469136,133.3894444,-2.261577723
39.8627,116.2465,6.551685393,14.06234568,134.0911111,-7.198838874
39.8717,116.2465,6.542398391,13.99691358,136.2023077,-5.404271896
39.8987,116.2465,6.253981135,13.97962963,128.8733333,-3.43234962
39.9166,116.2465,6.336711056,14.01234568,134.475,-5.166127819
39.9256,116.2465,6.426876127,13.95493827,138.9530769,-0.212426726
39.9436,116.2465,6.500402275,13.84382716,123.8688889,-2.431443361
39.9616,116.2465,6.45344708,13.84074074,135.8830769,-4.033807775
39.9705,116.2465,6.247794424,13.66666667,137.5276471,0.019807876
39.9975,116.2465,6.037793036,13.58888889,119.3816667,-0.7748163
40.0065,116.2465,6.14216951,13.79876543,120.6,-3.087331182
40.0155,116.2465,5.696851158,13.29074074,124.4461111,-2.026266999
40.0244,116.2465,5.953107227,13.53148148,110.0666667,-3.559122028
40.0334,116.2465,6.212005826,13.67716049,114.2684615,-4.810534373
40.0514,116.2465,6.363219587,13.62160494,140.5788235,-3.668170106
40.0694,116.2465,6.362616174,13.62839506,140.5207692,-10.05648264
40.0783,116.2465,6.3836177,13.79753086,133.1461111,-4.555216316
40.0963,116.2465,6.236059093,13.6382716,136.3844444,-0.305573277
40.1053,116.2465,6.247794424,13.65061728,127.2627778,-3.718509866
40.1412,116.2465,6.228596199,13.62037037,132.4666667,-1.511859566
40.1502,116.2465,6.264384797,13.71234568,136.7408333,0.748481886
40.1592,116.2465,6.264384797,13.71234568,139.4466667,-4.618818747
40.1682,116.2465,6.354633098,13.72901235,132.2316667,-0.707844695
40.1772,116.2465,6.433735608,13.7345679,128.61,-5.035533808
40.1861,116.2465,6.144617839,13.6,140.0588889,-1.728774578
40.1951,116.2465,5.998931891,13.60864198,138.4366667,-3.41883662
40.2041,116.2465,6.060070745,13.75740741,133.6144444,0.051103223
40.2131,116.2465,6.063094743,13.85617284,127.8558824,-2.328157433
40.2221,116.2465,6.144617839,13.85987654,127.5644444,-2.123811367
40.24,116.2465,4.961749202,12.60493827,125.6792308,-1.923901825
40.258,116.2465,4.790664447,12.63950617,129.5983333,-3.95080379
39.6921,116.2555,6.632057151,13.76666667,144.0072222,-1.908794375
39.701,116.2555,6.607872104,13.76666667,137.2838889,-4.867208898
39.719,116.2555,6.600471633,13.75308642,151.3277778,5.442270083
39.746,116.2555,6.535039534,13.7882716,150.2361111,2.9458177
39.7549,116.2555,6.535039534,13.7882716,152.7070588,-6.259274271
39.7639,116.2555,6.545484811,13.74259259,141.9,-2.097048059
39.7729,116.2555,6.507802747,13.76296296,162.5144444,3.230407069
39.7819,116.2555,6.604161465,13.77777778,156.8682353,-3.138221732
39.7909,116.2555,6.567166042,13.74074074,146.6455556,-3.101087962
39.7999,116.2555,6.661007074,13.80185185,152.719375,-19.50692666
39.8178,116.2555,6.544923013,13.8882716,143.05,-6.509725141
39.8268,116.2555,6.577007907,13.97469136,139.8255556,-1.098878846
39.8358,116.2555,6.580066583,14.02469136,141.8491667,3.583741719
39.8448,116.2555,6.56526564,14.03209877,128.2835294,-4.959185262
39.8538,116.2555,6.551685393,14.06234568,131.3244444,-4.202114834
39.8627,116.2555,6.551685393,14.06234568,128.6783333,-6.100590352
39.8717,116.2555,6.542398391,13.99691358,134.5111111,-5.882332367
39.8897,116.2555,6.326876127,13.96296296,127.8583333,-3.007177173
39.9346,116.2555,6.452836732,13.87469136,130.7222222,-5.800222593
39.9436,116.2555,6.500402275,13.84382716,129.0222222,-0.161252544
39.9526,116.2555,6.45344708,13.84074074,126.5694444,-0.1589145
39.9795,116.2555,5.942689693,13.39135802,129.8244444,-2.107700869
39.9975,116.2555,6.037793036,13.58888889,125.7305556,-1.742361214
40.0155,116.2555,5.696851158,13.29074074,117.7676923,-4.634081182
40.0244,116.2555,5.953107227,13.53148148,116.7707692,-3.058324412
40.0424,116.2555,6.355867665,13.73641975,141.5607692,-3.591479061
40.0514,116.2555,6.363219587,13.62160494,140.8233333,-0.891087245
40.0694,116.2555,6.362616174,13.62839506,134.0486667,-3.522780427
40.0783,116.2555,6.3836177,13.79753086,135.2677778,-2.957885302
40.1053,116.2555,6.247794424,13.65061728,124.1817647,0.37910442
40.1233,116.2555,6.337938688,13.69567901,148.1323077,5.279570793
40.1322,116.2555,6.260722708,13.70185185,140.3672222,-1.756532291
40.1412,116.2555,6.228596199,13.62037037,125.55,-1.12365828
40.1502,116.2555,6.264384797,13.71234568,136.3216667,-0.9369919
40.1592,116.2555,6.264384797,13.71234568,148.4255556,-0.265151973
40.1682,116.2555,6.354633098,13.72901235,131.9694444,-1.741582864
40.1772,116.2555,6.433735608,13.7345679,132.4366667,-4.966730617
40.1861,116.2555,6.144617839,13.6,138.5055556,-0.333931231
40.1951,116.2555,5.998931891,13.60864198,137.1683333,-4.072492126
40.2041,116.2555,6.060070745,13.75740741,146.7322222,-1.432864648
40.2131,116.2555,6.063094743,13.85617284,138.6283333,-4.573337711
40.2221,116.2555,6.144617839,13.85987654,130.905,-0.880226871
40.24,116.2555,4.961749202,12.60493827,144.4588889,5.303177375
40.249,116.2555,4.790664447,12.63950617,116.528125,-1.261652435
39.6022,116.2645,6.845144958,13.83765432,141.6505556,-2.223503411
39.6112,116.2645,6.895824664,13.84567901,144.3844444,-0.554356928
39.6921,116.2645,6.630198363,13.76049383,131.8394444,0.332725568
39.728,116.2645,6.588063532,13.78888889,150.75,0.348492442
39.746,116.2645,6.543015675,13.80864198,148.6646154,3.519944208
39.7639,116.2645,6.523866001,13.7808642,154.2715385,8.796270151
39.7729,116.2645,6.520134554,13.80740741,153.18,8.271492119
39.7909,116.2645,6.554764877,13.80802469,152.8353846,5.501060692
39.7999,116.2645,6.581363573,13.76111111,145.5911111,-5.299698467
39.8088,116.2645,6.489950062,13.88765432,147.4072222,-0.556932536
39.8178,116.2645,6.517748648,13.92222222,135.2416667,-4.429864855
39.8268,116.2645,6.577007907,13.97469136,141.825,-1.294625588
39.8448,116.2645,6.56526564,14.03209877,136.7472222,-2.428940165
39.8717,116.2645,6.561561936,14.03950617,134.3544444,-5.51492601
39.9256,116.2645,6.349632404,13.97530864,129.5261111,-5.036274776
39.9526,116.2645,6.45344708,13.84074074,135.18,-2.983079678
39.9616,116.2645,6.45344708,13.84074074,131.1155556,-5.847594765
39.9795,116.2645,5.892668886,13.41111111,132.17625,-10.62983108
40.0065,116.2645,6.13724511,13.80802469,126.6894444,-3.504912498
40.0155,116.2645,6.119364683,13.77098765,134.3988889,0.106878392
40.0244,116.2645,6.318192537,13.91851852,126.8011111,-5.651041032
40.0334,116.2645,6.367630739,13.83518519,127.205,-2.682215576
40.0424,116.2645,6.42197947,13.75802469,138.2927778,-5.328935196
40.0514,116.2645,6.370661673,13.61049383,138.3622222,-2.927955549
40.0604,116.2645,6.370661673,13.61049383,140.6376923,0.112913712
40.0694,116.2645,6.362616174,13.62839506,122.8930769,-0.367526949
40.0783,116.2645,6.344083784,13.75308642,132.1983333,-5.915265426
40.1053,116.2645,6.207657095,13.66358025,142.66,-2.831962932
40.1143,116.2645,6.277444861,13.8154321,145.5364706,2.332912619
40.1322,116.2645,6.234151755,13.75246914,140.3216667,0.133113615
40.1412,116.2645,6.235372451,13.69938272,147.5084615,5.449376659
40.1502,116.2645,6.278610071,13.69506173,146.1341176,-5.463406235
40.1592,116.2645,6.278610071,13.69506173,134.3066667,-2.562131182
40.1682,116.2645,6.366333749,13.76975309,142.9827778,-0.1065224
40.1861,116.2645,6.145838535,13.54814815,139.5246154,-2.223991457
40.1951,116.2645,5.985885698,13.59444444,148.4572222,1.683957871
40.2131,116.2645,6.144624775,13.83703704,134.1033333,-5.218122285
40.24,116.2645,5.565841309,13.14135802,135.2427778,-3.380357179
39.6112,116.2734,6.840206686,13.84753086,143.65,0.465786269
39.6382,116.2734,6.757469829,13.79938272,131,0.889377648
39.6561,116.2734,6.754917464,13.87839506,152.9330769,2.036651859
39.6921,116.2734,6.65425163,13.78765432,148.1176923,3.289443889
39.701,116.2734,6.580059648,13.79753086,151.6355556,1.609632348
39.71,116.2734,6.560930781,13.8308642,143.9846154,-6.935363678
39.728,116.2734,6.547953946,13.79444444,152.6305882,6.947591632
39.746,116.2734,6.543001803,13.84753086,136.8566667,-2.435489998
39.7549,116.2734,6.543001803,13.84753086,143.4284615,0.295567598
39.7729,116.2734,6.500971008,13.85617284,142.11,3.503193788
39.8178,116.2734,6.422610626,13.93580247,144.4194444,-4.325192436
39.8268,116.2734,6.533173811,13.99753086,142.5877778,-4.352917724
39.8358,116.2734,6.541781107,14.03641975,133.8272222,-1.693328654
39.8627,116.2734,6.425669302,14.08950617,130.9861538,-3.163276915
39.8897,116.2734,6.339797475,14.02345679,128.2566667,-2.46835658
39.8987,116.2734,6.254556804,14.01296296,127.8246154,-4.71674741
39.9077,116.2734,6.182910251,13.96790123,126.1544444,-2.460689892
39.9166,116.2734,6.222458039,13.96666667,126.4692308,-4.122541778
39.9256,116.2734,6.257643224,13.95740741,129.7416667,-2.646263752
39.9346,116.2734,6.337314468,13.87901235,131.2116667,-1.224613282
39.9526,116.2734,6.300908586,13.79814815,125.1755556,-3.705762989
39.9616,116.2734,6.300908586,13.79814815,130.8161538,-4.973016891
39.9705,116.2734,6.262657789,13.80246914,124.0488889,-3.057959596
39.9795,116.2734,6.129823831,13.63271605,119.8411765,-1.862636359
40.0155,116.2734,6.243487308,13.89197531,134.7,-1.640731931
40.0244,116.2734,6.342911638,13.92901235,126.7494444,-3.177222935
40.0334,116.2734,6.424455542,13.85555556,128.7377778,-4.683460245
40.0424,116.2734,6.42197947,13.75802469,127.8207692,-5.913299448
40.0514,116.2734,6.425655431,13.63641975,132.1977778,-2.46719792
40.0604,116.2734,6.425655431,13.63641975,130.4905556,-3.208168949
40.0694,116.2734,6.334838396,13.59320988,133.85,-1.583940089
40.0783,116.2734,6.320023582,13.71666667,130.385,-2.163216553
40.0873,116.2734,6.390449438,13.76234568,136.2066667,-5.648760501
40.0963,116.2734,6.356484949,13.76049383,140.4616667,-5.183190974
40.1233,116.2734,6.330538216,13.86111111,145.8094118,0.031615644
40.1592,116.2734,6.278610071,13.69506173,118.9527778,-4.930594723
40.1951,116.2734,6.068657234,13.59074074,146.1683333,-2.045900884
40.2131,116.2734,6.190296851,13.78580247,153.1994444,2.984541513
40.24,116.2734,5.673297267,13.10617284,138.7561538,1.666967896
40.249,116.2734,5.324337634,13.0037037,125.755,-2.73711432
40.258,116.2734,5.324337634,13.0037037,116.0335294,-1.508109491
39.6202,116.2824,6.641961437,13.76790123,137.9007692,-0.612344314
39.6292,116.2824,6.781509225,13.81419753,130.7683333,-2.679226473
39.6382,116.2824,6.757469829,13.79938272,150.7416667,-0.430767834
39.6561,116.2824,6.732029408,13.83271605,144.3838889,1.046934492
39.6831,116.2824,6.712914413,13.83703704,138.9505556,-4.703192055
39.6921,116.2824,6.647461506,13.84197531,137.2561111,-6.592745243
39.701,116.2824,6.559078929,13.81790123,140.3223077,-2.125092167
39.71,116.2824,6.564634485,13.80617284,148.7323077,-2.534071245
39.719,116.2824,6.54919545,13.83641975,131.965,-8.056759736
39.728,116.2824,6.513351366,13.75679012,138.2588889,-0.881577835
39.737,116.2824,6.546705507,13.75987654,129.0961111,-5.919661235
39.746,116.2824,6.476869191,13.85864198,130.4033333,-5.182818657
39.7549,116.2824,6.476869191,13.85864198,153.0353846,6.984768849
39.7639,116.2824,6.499750312,13.83518519,139.2427778,2.174721865
